0,So there is no way for me to plug it in here in the US unless I go by a converter.,0
520,My only complaint is the standard sound volume is a little low even when turned up to 5(of 5),0
521,Thanks again to Amazon for having the things I need for a good price!,1
522,I ended up sliding it on the edge of my pants or back pockets instead.,1
523,I had to go to a store and bought a new NOKIA phone which is working great.,1
524,Works great!.,1
525,REALLY UGLY.,0
526,"horrible, had to switch 3 times.",0
527,The noise shield is incrediable.,1
528,No real improvement.,0
529,Razr Battery - Good buy.,1
530,Keep up the good work Amazon!!,1
531,They refuse to refund or replace.,0
532,Unfortunately it's easy to accidentally activate them with the gentle-touch buttons if you accidentally touch the phone to your face while listening.,0
533,So I basically threw my money out the window for nothing.,0
534,Great case and price!,1
535,All it took was one drop from about 6 inches above the kitchen counter and it was cracked.I am not impressed and I am not laughing.,0
536,"Bluetooth range is good - a few days ago I left my phone in the trunk, got a call, and carried the conversation without a hitch.",1
537,"Small, sleek, impressive looking, practical setup with ample storage in place.",1
538,The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.,1
539,none of the new ones have ever quite worked properly.,0
540,I am glad I purchased it.,1
541,I've missed numerous calls because of this reason.,0
542,"Perhaps my phone is defective, but people cannot hear me when I use this.",0
543,Don't buy this product.,0
544,"sucked, most of the stuff does not work with my phone.",0
545,"No shifting, no bubbling, no peeling, not even a scratch, NOTHING!I couldn't be more happier with my new one for the Droid.",1
546,Worst software ever used.... If I could give this zero stars I would.,0
547,Trying to make a call on these is an exercise in frustration.,0
548,The case is a flimsy piece of plastic and has no front or side protection whatsoever.,0
549,"I own a Jabra Earset and was very happy with it, but the sound quality, especially outgoing, on this is better.",1
550,"I love the camera, it's really pretty good quality.",1
551,Thank you for such great service.,1
552,Its a total package.,1
553,"The seller is very understanding and patient, I would definitely buy from them again.",1
554,I give Wirefly 1 star.I will contact Cingular/AT&T; and inform them of this practice.,0
555,It's AGGRAVATING!,0
556,Great product for the price!.,1
557,"I have purchased these for both family and friends, and all enjoy their clarity and ease of use",1
558,Virgin Wireless rocks and so does this cheap little phone!,1
559,"None of it works, just don't buy it.",0
560,"Muddy, low quality sound, and the casing around the wire's insert was poorly super glued and slid off.",0
561,Please dont waste your money.,0
562,"All in all, I'm quite satisfied with this purchase.",1
563,"If you are looking for a good quality Motorola Headset keep looking, this isn't it.",0
564,Yet Plantronincs continues to use the same flawed charger design.,0
565,Disapointing Results.,0
566,Cumbersome design.,0
567,"Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!",1
568,Great Product.,1
569,It's A PIECE OF CRAP!,0
570,"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!",0
571,This fixes all the problems.,1
572,Worst ever.,0
573,I am very happy,1
574,"I've had no trouble accessing the Internet, downloading ringtones or performing any of the functions.",1
575,"I can barely ever hear on it and am constantly saying ""what?""",0
576,The battery life is highly unacceptable.,0
577,That company is a joke.,0
578,It does everything the description said it would.,1
579,Due to this happening on every call I was forced to stop using this headset.,0
580,"It works great with a car charger, especially if you cannot plug in two adapters at the same time.",1
581,"Verizon tech support walked my through a few procedures, none of which worked and I ended up having to do a hard re-set, wiping out all my data.",0
582,"Voice Quality, Signal Strength, Dropped Calls.",0
583,"It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking, however, it's not.",1
584,Better than expected.,1
585,"It feels poorly constructed, the menus are difficult to navigate, and the buttons are so recessed that it is difficult to push them.",0
586,Battery is holding up well.,1
587,Also difficult to put on.I'd recommend avoiding this product.,0
588,"I only used it two days, and it wasn't always easy to hear with.",0
589,I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.,0
590,Sprint - terrible customer service.,0
591,Linked to my phone without effort.,1
592,THey are so cool!,1
593,Easy to use.,1
594,Better Than New.,1
595,"What possesed me to get this junk, I have no idea...",0
596,Piece of trash.,0
597,A pretty good product.,1
598,This is a great phone!.,1
599,"For the price on Amazon, it is an excellent product, which I would highly recommend.",1
600,Their Research and Development division obviously knows what they're doing.,1
601,"The real killer is the volume, and of course it breaking.",0
602,Those phones are working just fine now.,1
603,I am more than happy with this product.,1
604,Poor Construction.,0
605,This is infuriating.,0
606,"Overall, I would recommend this phone over the new Walkman.",1
607,Sprint charges for this service.,0
608,"It is cheap, and it feel and look just as cheap.",0
609,It fits my ear well and is comfortable on.,1
610,It doesn't work in Europe or Asia.,0
611,clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.,1
612,I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.,1
613,I was amazed at the quick arrival of the two original lg cell phone batteries and and at a fraction of the price.,1
614,the worst phone from samsung...crap..... this crappy Samsung E715.. is the worst i have ever seeen.,0
615,the charger worked for about a week and then completely stopped charging my phone.,0
616,Poor product.,0
617,However I needed some better instructions.,0
618,You need two hands to operate the screen.This software interface is decade old and cannot compete with new software designs.,0
619,Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).,1
620,"Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.",0
621,DO NOT BUY DO NOT BUYIT SUCKS,0
622,This is a great product..... sure beats using your fingers!.,1
623,"Plus, I seriously do not believe it is worth its steep price point.",0
624,All the other cases I've tried normally fall apart after a few months but this one seems to be in for the long haul.,1
625,Very Dissapointing Performance.,0
626,Don't make the same mistake that I did and please don't buy this phone.,0
627,This phone might well be the worst I've ever had in any brand.,0
628,Case was more or less an extra that I originally put on but later discarded because it scratched my ear.,0
629,I recommend iGo to anyone with different brand cell phones/mp3 players in the family.,1
630,Don't bother - go to the store.,0
631,"I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!",1
632,I did not have any problem with this item and would order it again if needed.,1
633,You get what you pay for I guess.,0
634,"Not only did the software do a great job of this, I could also make my own ringtones form my existing CDs without an internet connection.",1
635,im surprised this is a good quality car charger and there's not much reviews about it.,1
636,These are fabulous!,1
637,"However, BT headsets are currently not good for real time games like first-person shooters since the audio delay messes me up.",0
638,I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable was excellent.,1
639,Disappointing accessory from a good manufacturer.,0
640,"Performed awful -- muffled, tinny incoming sound and severe echo for those on the other end of the call.",0
641,Very wind-resistant.,1
642,"Obviously they have a terrible customer service, so you get what you pay for.",0
643,"They do not last forever, but is not overly expensive to replace.Easy to operate and the sound is much better than others I have tried.",1
644,"I contacted the company and they told me that, although the unit was still under warranty, if I couldn't produce my receipt I was out of luck.",0
645,Linksys should have some way to exchange a bad phone for a refurb unit or something!,0
646,Phone is sturdy as all nokia bar phones are.,1
647,Great phone.,1
648,"When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides.",0
649,I'm pleased.,1
650,Battery is terrible.,0
651,I found the product to be easy to set up and use.,1
652,The earpiece on this is too large or too heavy...it keeps falling out of my ear.,0
653,Utter crap.. Sound quality is TERRIBLE.,0
654,"The charger arrived within the promised timeframe, but it did not work.",0
655,"No ear loop needed, it's tiny and the sound is great.",1
656,"Finally, after three or four times the spring of the latch broke and I could not use it any longer on the visor.",0
657,"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall, I still rate this device high.",1
658,Talk about USELESS customer service.,0
659,"It felt too light and ""tinny."".",0
660,This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.,0
661,I'm happy about this purchase- good quality and low price.,1
662,I love the look and feel of Samsung flipphones.,1
663,Its well-designed and very sharp -- the blue is a very nice color.,1
664,Does everything it should and more.,1
665,I could not recommend these more.,0
666,Nice Sound.,1
667,"Looks good in the picture, but this case was a huge disappointment!!",0
668,Much less than the jawbone I was going to replace it with.,1
669,Setup went very smoothly.,1
670,its extremely slow and takes forever to do anything with it.,0
671,"A must study for anyone interested in the ""worst sins"" of industrial design.",0
672,The first thing that happened was that the tracking was off.,0
673,"It is well made, easy to access the phone and has a handy, detachable belt clip.",1
674,Then I had to continue pairing it periodically since it somehow kept dropping.,0
675,Can't upload ringtones from a third party.,0
676,"Bluetooth does not work, phone locks up, screens just flash up and now it just makes calls randomly while in my pocket locked.",0
677,Truly awful.,0
678,"It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.",1
679,The volume for the ringer is REAL good (you have choices how loud).,1
680,And none of the tones is acceptable.,0
681,camera color balance is AWFUL.,0
682,"This product is clearly not ready for prime time, I don't care how cool it looks, if you can't tell a call is coming in it's worthless.",0
683,I love the ringtones because they are so upbeat!,1
684,Chinese Forgeries Abound!.,0
685,Easy to pair with my Samsung Cell.,1
686,The instructions didn't explain that a microphone jack could be used.,0
687,i would advise to not purchase this item it never worked very well.,0
688,Too bad you have to pay up to $$$ a month for the service!,0
689,Works well.,1
690,The nokia CA-42 USB cable did not work with my phone.,0
691,Clear crisp sound.,1
692,"I have to use the smallest earpieces provided, but it stays on pretty well.",1
693,"The biggest complaint I have is, the battery drains superfast.",0
694,The design might be ergonomic in theory but I could not stand having these in my ear.,0
695,Do NOT buy if you want to use the holster.,0
696,The phone can also take great pictures and even video clips.,1
697,It doesn't make you look cool.,0
698,"Because both ears are occupied, background is not distracting at all.",1
699,"Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day.",1
700,"Also, the phone doesn't seem to accept anything except CBR mp3s, preferably ripped by Windows Media Player.",0
701,You can't beat the price on these.,1
702,"* Comes with a strong light that you can use to light up your camera shots, and even flash SOS signals (seriously!",1
703,lightweight and works well.,1
704,So just beware.,0
705,I love this cable - it allows me to connect any mini-USB device to my PC.,1
706,So anyone near you will hear part of your conversation.,0
707,This is cool because most cases are just open there allowing the screen to get all scratched up.,1
708,I bought this phone as a replacement for my StarTac and have regretted it since.,0
709,Appears to actually outperform the original battery from China that came with my V325i.,1
710,Can't store anything but phone numbers to SIM.,0
711,"It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.",0
712,Poor quality.,0
713,"jabra ear gels ""R"" the best!.",1
714,Not worth it.,0
715,The phone crashed completely and now I have to get it replaced.,0
716,"It quit working after I'd used it for about 18 months, so I just purchased another one because this is the best headset I've ever owned.",1
717,"Unfortunately it will not recharge my iPhone 4s, despite connecting it from multiple power sources (iMac, external battery, wall outlet, etc).",0
718,It was a great phone.,1
719,if you simply want a small flip phone -- look elsewhere as the extra bells & whistles are mediocre.,0
720,"Good value, works fine - power via USB, car, or wall outlet.",1
721,My phone doesn't slide around my car now and the grip prevents my phone from slipping out of my hand.,1
722,This is simply the BEST bluetooth headset for sound quality!,1
723,Think it over when you plan to own this one!This sure is the last MOTO phone for me!,0
724,"In the span of an hour, I had two people exclaim ""Whoa - is that the new phone on TV?!?",1
725,I have always used corded headsets and the freedom from the wireless is very helpful.,1
726,"This case has passed the one year mark and while it shows signs of wear, it is 100% functional.",1
727,"Other than that, the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape.",1
728,It has everything I need and I couldn't ask for more.,1
729,After receiving and using the product for just 2 days it broke.,0
730,This product is great... it makes working a lot easier I can go to the copier while waiting on hold for something.,1
731,None of the three sizes they sent with the headset would stay in my ears.,0
732,T-Mobile has the best customer service anywhere.,1
733,Arrived quickly and much less expensive than others being sold.,1
734,We have tried 2 units and they both failed within 2 months.. Pros,0
735,"Provides good protection and looks classy, too.",1
736,Krussel Always good.,1
737,"The tracfonewebsite is user friendly and makes it easy toactivate, etc.",1
738,The design is very good.4.,1
739,I great reception all the time.,1
740,I would highly recommend this product.,1
741,"Couldn't use the unit with sunglasses, not good in Texas!",0
742,It dit not work most of the time with my Nokia 5320.,0
743,"Bought mainly for the charger, which broke soon after purchasing.",0
744,"If you like a loud buzzing to override all your conversations, then this phone is for you!",0
745,Fantastic buy and will get again for whatever my next phone is,1
746,"stay away from this store, be careful.",0
747,This BlueAnt Supertooth hands-free phone speaker is AWESOME.,1
748,Does not fit.,0
749,.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound in ear plugs.,1
750,"It is light, has plenty of battery capacity, and is very confortable to wear for somewhat extended periods of time.",1
751,disappointing.,0
752,Blue Ant is easy to use.,1
753,Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.,1
754,The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.,0
755,Then a few days later the a puff of smoke came out of the phone while in use.,0
756,It's very convenient and simple to use - gets job done & makes the car ride so much smoother.,1
757,The nano stated it.My son was dissapointed.,0
758,The sound quality is excellent as well.,1
759,Its the best headset I have used.,1
760,Would not reccommend.,0
761,They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.,1
762,Just what I wanted.,1
763,This particular model would not work with my Motorola Q smartphone.,0
764,wont work right or atleast for me.,0
765,in addition it feels & looks as if the phone is all lightweight cheap plastic.,0
766,"But now that it is ""out of warranty"" the same problems reoccure.Bottom line... put your money somewhere else... Cingular will not support it.",0
767,"I really wanted the Plantronics 510 to be the right one, but it has too many issues for me.The good",0
768,Great product.,1
769,Crisp and Clear.,1
770,AFter the first charge kept going dead after 12 minutes.,0
771,"VERY cheap plastic, creaks like an old wooden floor.",0
772,"I get absolutely horrible reception in my apartment, where with other phones I have not had this problem.",0
773,The reception has been generally good.,1
774,"Excellent sound, battery life and inconspicuous to boot!.",1
775,Great bluetooth!.,1
776,I highly recommend this case.,1
777,WORTHWHILE.,1
778,This is a great deal.,1
779,"After my phone got to be about a year old, it's been slowly breaking despite much care on my part.",0
780,I am sorry I made this purchase.,0
781,I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear.,0
782,Treo and T-Mobile refused to replace it again and forced me to buy another phone without any kind of upgrade discount.,0
783,It was horrible!.,0
784,I don't think it would hold it too securly on your belt.,0
785,This allows the possibility of double booking for the same date and time after the first.,0
786,They work about 2 weeks then break.,0
787,It is simple to use and I like it.,1
788,"It's a great tool for entertainment, communication, and data management.Oh, be sure to use ActiveSync 4.2 for optimal data synchronization results!",1
789,I can't use this case because the smell is disgusting.,0
790,NOT WHAT I WANTED.,0
791,I own 2 of these cases and would order another.,1
792,Great Phone.,1
793,I bought this battery with a coupon from Amazon and I'm very happy with my purchase.,1
794,"The internet access was fine, it the rare instance that it worked.",0
795,Perfect for the PS3.,1
796,"Five star Plus, plus.",1
797,A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the other end couldn't hear me.,1
798,$50 Down the drain.,0
799,I tried talking real loud but shouting on the telephone gets old and I was still told it wasn't great.,0
800,"Good , works fine.",1
801,For the price this was a great deal.,1
802,"Great price, too!",1
803,"If there is a wind, it is completely useless.",0
804,Yes it's shiny on front side - and I love it!,1
805,Does Not Work.,0
806,"At first I thought I was grtting a good deal at $7.44, until I plugged it into my phone (V3c Razr).",0
807,The reception through this headset is excellent.,1
808,2 thumbs up to this seller,1
809,"I have a Verizon LG phone and they work well together, good reception and range that exceeds 20 feet line of sight.",1
810,Improper description.... I had to return it.,0
811,#1 It Works - #2 It is Comfortable.,1
812,Battery charge-life is quite long.,1
813,The Jabra EarGels fit my ears very well.,1
814,Battery has no life.,0
815,I checked everywhere and there is no feature for it which is really disappointing.,0
816,Product is exactly as described.,1
817,Gets a signal when other Verizon phones won't.,1
818,Doesn't do the job.,0
819,I would recommend it.,1
820,Plan on ordering from them again and again.,1
821,"That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.",1
822,I have been very satisfied with this cell phone from day one.,1
823,They keep getting better and better (this is my third one and I've had numerous Palms too).,1
824,Awkward to use and unreliable.,0
825,The shipping time was also very quick!,1
826,Not as good as I had hoped.,0
827,Good case!.,1
828,Doesn't Work.,0
829,Really good product.,1
830,Unfortunately it did not work.,0
831,All three broke within two months of use.,0
832,dont buy it.,0
833,"My father has the V265, and the battery is dying.",0
834,"However, the ear pads come off easily and after only one week I lost one.",0
835,"The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing intermittently.",0
836,"Horrible, horrible protector.",0
837,I don't like this Nokia either.,0
838,"Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.",0
839,I have bought this Nokia cell phone a few weeks ago and it was a nightmare.,0
840,It would take too long to describe how bad my customer service experience has been with Amazon.,0
841,the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!,0
842,Terrible.. My car will not accept this cassette.,0
843,"Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.",0
844,It's not what it says it is.,0
845,Stay Away From the Q!.,0
846,Used and dirty.,0
847,Very unreliable service from T-mobile !,0
848,Not good enough for the price.,0
849,I bought two of them and neither will charge.,0
850,It looks very nice.,1
851,"This is an excellent tool, especially when paired with your phone's auto-answer.",1
852,I have read other's reviews here but I haven't had any problem with it.,1
853,These products cover up the important light sensor above the ear outlet.,0
854,Comfortable in my hand.,1
855,Just does not work.,0
856,Poor Reliability.,0
857,(It works!),1
858,"If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.",0
859,"Terrible product, and waste of money!",0
860,Last time buying from you.,0
861,It was a waste of my money.,0
862,So far it has worked like a charm.,1
863,"I have only had it for a few weeks, but so far, so good.",1
864,"But, in any case, the best part is, you can download these pictures to your laptop using IR, or even send pictures from your laptop to the phone.",1
865,Would recommend this item.,1
866,It's been my choice headset for years.Great sound; good volume; good noise cancellation.,1
867,"Nice case, feels good in your hands.",1
868,The item received was Counterfeit.,0
869,"Just really good.. So far, probably the best BT headset I have ever had.",1
870,Works fine.,1
871,I received my headset in good time and was happy with it.,1
872,I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.,1
873,My sister has one also and she loves it.,1
874,Good Quality.,1
875,This is by far the worst purchase I've made on Amazon.,0
876,Excellent dual-purpose headset.,1
877,Excellent!.,1
878,Does not work for listening to music with the cingular 8125.,0
879,"It seems completely secure, both holding on to my belt, and keeping the iPhone inside.",1
880,"The bottowm line...another worthless, cheap gimmick from Sprint.",0
881,Having trouble with volume.,0
882,The only good thing was that it fits comfortably on small ears.,1
883,WARNING - DO NOT BUY!!.,0
884,"I am pairing this with my iphone, and I could not be happier with it so far.",1
885,"When it opens, the battery connection is broken and the device is turned off.",0
886,"I didn't want the clip going over the top of my ear, causing discomfort.",0
887,Best headset ever!!!.,1
888,Don't trust their website and don't expect any helpful support.,0
889,It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.,1
890,The speaker is of low quality so as making the ring tones sound very cheap.,0
891,"Fits comfortably, came with three sizes of earbud tips.",1
892,Excellent product for the price.,1
893,Bad Reception.,0
894,This product is very High quality Chinese CRAP!!!!!!,0
895,It was quite comfortable in the ear.,1
896,Great phone.,1
897,Don't buy this product - It fails!.,0
898,Everything about this product is wrong.First,0
899,The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.,1
900,"This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.",0
901,Terrible phone holder.,0
902,The cutouts and buttons are placed perfectly.,1
903,I love being able to use one headset for both by land-line and cell.,1
904,Problem is that the ear loops are made of weak material and break easily.,0
905,Not nearly as good looking as the AMAZON picture makes it look.,0
906,"But despite these few flaws, this case is of exceptional quality and well worth the additional costs of owning an official OEM product.",1
907,How stupid is that?,0
908,"I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.",1
909,Seller shipped quickly and much cheaper than the competitors.,1
910,"Good show, Samsung.",1
911,So I bought about 10 of these and saved alot of money.,1
912,It always cuts out and makes a beep beep beep sound then says signal failed.,0
913,Couldn't figure it out,0
914,"My phone sounded OK ( not great - OK), but my wife's phone was almost totally unintelligible, she couldn't understand a word being said on it.",0
915,So I had to take the battery out of the phone put it all back together and then restart it.,0
916,"While I managed to bend the leaf spring back in place, the metal now has enough stress that it will break on the next drop.",0
917,Leopard Print is wonderfully wild!.,1
918,Works for me.,1
919,"Saggy, floppy piece of junk.",0
920,much better than the hard plastic cases.,1
921,It also had a new problem.,0
922,Happy so far!.,1
923,cool phone.,1
924,Works good.,1
925,Motorola finally got the voice quality of a bluetooth headset right.,1
926,It looses connection to the phone even when it is within a couple feet between the two.,0
927,"but it is great, i would really recommend it",1
928,Makes it easier to keep up with my bluetooth when I'm not wearing it.,0
929,As I said above....PRETTY USELESS!,0
930,Never got it!!!!!,0
931,This pair of headphones is the worst that I have ever had sound-wise.,0
932,[...] down the drain because of a weak snap!,0
933,Does not charge the Cingular (ATT) 8525 phone.,0
934,"You get extra minutes so that you can carry out the call and not get cut off.""",1
935,"However, after about a year, the fliptop started to get loose and wobbly and eventually my screen went black and I couldn't receive and place calls.",0
936,I kept catching the cable on the seat and I had to pull the phone out to turn it on an off.,0
937,The headset fulfills my requirements so I am happy with my purchase.,1
938,Logitech Bluetooth Headset is a 10!.,1
939,"I like the fact that it rests lightly against your ear, rather than inside.",1
940,A lot of websites have been rating this a very good phone and so do I.,1
941,I have tried these cables with my computer and my iPod and it works just fine.,1
942,"The mic there is a joke, and the volume is quite low.",0
943,I'm returning them.,0
944,I does not maintain a connection with the computer while it is on my lap.,0
945,It is easy to turn on and off when you are in the car and the volume controls are quite accessable.,1
946,I have had mine for about a year and this Christmas I bought some for the rest of the family.,1
947,"Otherwise, easy to install and use, clear sound.",1
948,nice leather.,1
949,I had to purchase a different case.,0
950,It is a joy to use.,1
951,Very much disappointed with this company.,0
952,Very satisifed with that.,1
953,It didn't charge for me.,0
954,This is the phone to get for 2005.... I just bought my S710a and all I can say is WOW!,1
955,Buttons are too small.,0
956,Just reading on the specs alone makes you say WOW.,1
957,Love it.. Great armband.,1
958,I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.,1
959,"However, the keypads are so tinny that I sometimes reach the wrong buttons.",0
960,I exchanged the sony ericson z500a for this and I'm pretty happy with that decision.,1
961,I was very impressed with the price of the cases.,1
962,Also makes it easier to hold on to.,1
963,"I use this product in a motor control center where there is a lot of high voltage humming from the equipment, and it works great!",1
964,It's pretty easy.,1
965,I cannot make calls at certain places.,0
966,"however, my girl was complain that some time the phone doesn't wake up like normal phone does.",0
967,Beautiful styling though.,1
968,This company charge me a restocking fee and still not given me my refund back.,0
969,I'm trying to return it for a refund.,0
970,I plugged it in only to find out not a darn thing worked.,0
971,Excellent product.,1
972,Earbud piece breaks easily.,0
973,Lousy product.,0
974,This phone tries very hard to do everything but fails at it's very ability to be a phone.,0
975,It is the best charger I have seen on the market yet.,1
976,SWEETEST PHONE!!!,1
977,":-)Oh, the charger seems to work fine.",1
978,It fits so securely that the ear hook does not even need to be used and the sound is better directed through your ear canal.,1
979,Not enough volume.,0
980,Echo Problem....Very unsatisfactory,0
981,you could only take 2 videos at a time and the quality was very poor.,0
982,don't waste your money.,0
983,I am going to have to be the first to negatively review this product.,0
984,Adapter does not provide enough charging current.,0
985,"There was so much hype over this phone that I assumed it was the best, my mistake.",0
986,You also cannot take pictures with it in the case because the lense is covered.,0
987,Phone falls out easily.,0
988,"It didn't work, people can not hear me when I talk.",0
989,The text messaging feature is really tricky to use.,0
990,I'm really disappointed all I have now is a charger that doesn't work.,0
991,Painful on the ear.,0
992,Lasted one day and then blew up.,0
993,disappointed.,0
994,Kind of flops around.,0
995,The screen does get smudged easily because it touches your ear and face.,0
996,What a piece of junk.. I lose more calls on this phone.,0
997,Item Does Not Match Picture.,0
998,The only thing that disappoint me is the infra red port (irda).,0
999,"You can not answer calls with the unit, never worked once!",0